Author,Date,Cool,Funny,Useful,Rating,Message,Author Reviews,Author Friends,Author ID,Location,Profile URL,Profile Photo,URL,
Morgan F.,1/28/22 15:58,0,0,0,0,4,"Fun spot for dinner sharing tapas but I feel like it didn't quite live up to the hype. Don't get me wrong, all the dishes were delicious but seemed like it should have been a little more flavorful. Carne asada was great and the sangria too! I think we ordered croquettes and another veggie dish. It is definitely worth a visit if you are in C-ville for a long stay.",313,267,3aKdTTSd86ugB6tVYGkszg,"New York, NY",https://www.yelp.com/user_details?userid=3aKdTTSd86ugB6tVYGkszg,https://s3-media0.fl.yelpcdn.com/photo/_WJGmFTgRzujIpnb8uZYNA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Neil S.,2/1/22 20:25,1,0,0,2,4,"When we first lived in Charlottesville, my wife and I considered Mas Tapas the best ""fancy"" restaurant in town due to its flavorful and relatively unique Spanish offerings. We finally got a chance to check out this Belmont staple again since moving back, and this time we brought friends. Doing so allowed us to sample even more of the menu. Happily, we found the food here as good as ever.

Dining with a party of four allowed us to sample nine different tapas, and not one was a dud. Some of our favorites included tender baby lamb chops paired with a zesty chimichurri, a tender roast octopus, a crock of creamy goat cheese-artichoke dip (perfect with the house crusty bread), and Mas's take on the classic patatas bravas (with roasted rather than fried spuds). While still good, some of the slightly less successful dishes we tried included the mussels (difficult to manage at a small table, and not the freshest) and the tortilla (eggs a bit overcooked and underseasoned). Though we ordered 9 dishes, they came out in waves of three which made negotiating the limited real estate at our tiny table feasible. 

The drink program here focuses on, unsurprisingly, Spanish wine with a tight selection of draft beer and some cocktails. My wife enjoyed her wine, though my cocktail was strictly okay. While a meal here can get pricey, I find that the ingredients generally of high quality and the overall cost subsequently reasonable.

Mas remains my favorite sit down restaurant in town due to assertive flavors and ample menu offerings. Despite more than three years between meals, the food remains consistently good.",480,116,Yft76ogF5YzCQ4mn6vSQ6Q,"Reston, VA",https://www.yelp.com/user_details?userid=Yft76ogF5YzCQ4mn6vSQ6Q,https://s3-media0.fl.yelpcdn.com/photo/4Ug5N1h0Ze7XZqOAcuEt4w/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Ryan K.,2/13/22 15:00,1,0,0,0,5,"Delicious food! We visited Mas on a Saturday night and were fortunate to have a reservation because there were no empty tables during the course of our dining experience. I ordered the sangria for myself and we shared the colts de bruselas, mejilones, ensalada de atun, gambacitos al ajillo, and hongos. The sangria was not sufficiently sweet for me, so, if you prefer a more dry flavored sangria, then you would be more likely to enjoy this one. The colts de bruselas were cheesy with delicious crispy bacon and delicate hints of rosemary. The mejilones were as good as I have tasted with a delectable thin sauce. The ensalada de atun had fresh tuna and a light dressing perfectly applied to the salad. The gambacitos al ajillo were divine with a scrumptious sauce. The only dish I was disappointed in was the hongos which were too chewy and pretty bland, but I had never tried these particular mushrooms before, so it was interesting to try something new. Overall, I had a fantastic dining experience and would highly recommend Mas Tapas.",674,21,_JMr11FZy2h8SkthoBMSmA,"Philadelphia, PA",https://www.yelp.com/user_details?userid=_JMr11FZy2h8SkthoBMSmA,https://s3-media0.fl.yelpcdn.com/photo/BMMvGaj6Fm72wrqMK6xz2Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Alexis H.,2/17/22 13:49,1,0,0,0,5,This restaurant was in the rotating list of restaurants to go out to eat with my friends when I lived in Charlottesville. Great sangria & small bites. Spanish tapas style. I love the ambiance too!,74,412,5cn3JrYmC9F_nN387WUq_Q,"Virginia Beach, VA",https://www.yelp.com/user_details?userid=5cn3JrYmC9F_nN387WUq_Q,https://s3-media0.fl.yelpcdn.com/photo/z1UXW4CHIzZ35ecOU-gByA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jonathan C.,2/19/22 22:37,0,1,1,0,1,"Despite both Yelp and Google indicating that this restaurant accepts takeout orders, I was told over the phone that they don't.",2,1,I3D1BRWBrOE70CNzk9K0Ww,"Richmond, VA",https://www.yelp.com/user_details?userid=I3D1BRWBrOE70CNzk9K0Ww,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Allison M.,2/27/22 15:54,2,0,0,2,5,"So so happy we finally got around to trying this Cville staple. It did NOT disappoint! We tried: bacon wrapped dates, cauliflower with tumeric, the carne asada, the artichoke cheese garlic dip with bread, ahi tuna, and potatoes with garlic aioli. We definitely had food to spare and some delightful leftovers the next day. They have a great drink selection as well! Our favorites were the ahi tuna and carne asada, and we LOVED the artichoke garlic dip - which had pretty much all of our favorite things - soft flavorful soft artichoke, in your face cheesiness, no skimping on the garlic, and bread. What's not to love? Can we also just say that a place that serves you olives right off the bat is automatically going to get 5 stars in my heart? Can't wait to try all the things Mas has to offer.",400,498,#NAME?,"Yorktown, VA",https://www.yelp.com/user_details?userid=-JsBUIo6-MIeCIH5Y2KP5Q,https://s3-media0.fl.yelpcdn.com/photo/6KmutO1k5pa2jVVwYcXXcg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jo L.,3/27/22 15:11,0,0,0,1,5,"Hands-down the best restaurant in Charlottesville. It was difficult to get a reservation considering how popular this place is, so I'd recommend booking early.

PARKING
It was difficult to find parking when we arrived, so getting there early is a must. There's a small lot behind the restaurant that was full when we got there. We ended up parking in a plaza lot across the street but wouldn't recommend it for risk of being towed.

FOOD
Oh gosh, the food here is absolutely stellar. Our table ordered the coliflor, papas bravas, tortilla espanola, boquerones, bocadillo, and arroz con pollo. They were all to die for, but the bocadillo took the cake for me. I'll have to try the desserts and the carne asada (heard nothing but good things about it) next time around.

The drinks were pretty standard (still wonderful), and were decorated nicely. No complaints here.

SERVICE
Our server was very kind. When our order didn't arrive for the hour we were there, he took it off our check. He also explained the vegetarian items available very well and sold us on the restaurant at large.

AMBIANCE
The ambiance was absolutely lovely. There's an open bar where you can see food being made, and the entryway to the two floors of the restaurant made it appear lofty and spacey. The art also fit the casual, fancy vibes as well.",400,12,k0v1tG5Tu9eXirZwomtoXw,"Fairfax, VA",https://www.yelp.com/user_details?userid=k0v1tG5Tu9eXirZwomtoXw,https://s3-media0.fl.yelpcdn.com/photo/NEo9cCJuQo12bSQ72_oPpQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Ward D.,4/2/22 23:28,0,0,0,1,3,"Perhaps my expectations were just set too high?   The bacon wrapped dates were good; however, I've had them before elsewhere and can tell you that the addition of some blue cheese inside and a sprinkle of brown sugar would take these from good, to stellar.  The arroz con pollo, was a plate full of arroz and not much pollo, the piece of fat and another piece of gristle is what ultimately forced me to send this back.   Adding a star for the server who handled this well and took the item off our check.   We followed with the tortilla which were lackluster, warm, and a bit dry scalloped potatoes.    Even the Manchego cheese appetizer was off. I often buy Manchego at Costco and find the texture smoother and more flavorful.   One more tapas ordered were the lamb sliders, (1 slider actually), with goat cheese.   For those who like the stronger flavor of lamb if would be great to order, this was just too much for me.   $73 for 4 tapas (the chicken and mostly rice was deducted beforehand), a sangria and glass of wine.  The value just wasn't there.  Sorry folks.",187,18,FDytgW-ogupNdq6-DpUuTQ,"Boonsboro, MD",https://www.yelp.com/user_details?userid=FDytgW-ogupNdq6-DpUuTQ,https://s3-media0.fl.yelpcdn.com/photo/C9NXqb9CVOz1bN3qQRIZ1Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Mallory L.,4/13/22 18:04,0,0,0,0,4,"Great atmosphere and food! The potatoes, chicken and rice, and mussels were to die for. We loved everything we ordered except the carne asada, it was bland and very tough for being cooked rare and the sangria was very watered down.The service was not the best we had to flag down a waitress to get anything. I would go back but skip a few things",5,0,Vc4riJxf8j_w8HSdlruQ3w,"Beech Mountain, NC",https://www.yelp.com/user_details?userid=Vc4riJxf8j_w8HSdlruQ3w,https://s3-media0.fl.yelpcdn.com/photo/7rqf4AgvSxe3HzvvX7d8mw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jennifer M.,4/29/22 12:19,0,0,0,0,4,"We had a late reservation and were hungry! Also a bit harried since we had a busy but lovely evening. The service and food were good. My favorites were the adorable lamp chops, bacon covered dates, and potatoes bravas. I love how every time I go here I have a different food experience depending on who I am with. I love the revelation of trying something new. I was slightly disappointed in a usual fav- the apricot covered cheese biscuit (too salty biscuit) but discovered two new favorites (cauliflower and potatoes). The atmosphere at Mas is warm and friendly. Definitely worthy of a visit (or many).",111,4,#NAME?,"Charlottesville, VA",https://www.yelp.com/user_details?userid=-lsPDaYyWYMXKHILp686fQ,https://s3-media0.fl.yelpcdn.com/photo/Ekhfh8H5ZF1G3llVanL6xQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jill B.,6/3/22 23:40,0,0,0,0,5,"This place was as good as I remembered it. Was in town to visit family and decided to have dinner at Mas because my niece recently started hosting there.  The service was incredible and all of the food delicious.  Al of the dishes are prepare fresh and are busting with flavor, my personal favorite was the steak, made perfectly and amazingly juicy.   We definitely had to take boxes of leftovers.   The mango margarita was delicious, me and my sister both had 2 each. Yea that good.  If you're in the area and want some amazing small plates Mas will satisfy your craving.",44,4,pTFPAniRi42oYgGbL25-zg,"Nashville, TN",https://www.yelp.com/user_details?userid=pTFPAniRi42oYgGbL25-zg,https://s3-media0.fl.yelpcdn.com/photo/AFwQyn0k6EDMR5N-02xthQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Ed U.,6/26/22 0:04,1,0,0,0,4,"Ambiance and service is top notch.  Had about half of the options with friends so got a good feel for the menu.  Overall great idea of the tapas you would get in Spain, but the tapas themselves seemed a little anemic.  

High barre, but when getting tapas in Spain, each dish packs an intense and concentrated punch of flavor and freshness... didn't get that consistently tonight but the meal was great overall.",32,284,OPfGthLQjeXWbBCSO1MJ0w,"NJ, NJ",https://www.yelp.com/user_details?userid=OPfGthLQjeXWbBCSO1MJ0w,https://s3-media0.fl.yelpcdn.com/photo/dC5ZqlWmwNNmGBZRuNdwDQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Kendra K.,8/1/22 14:53,0,0,0,0,5,"Absolutely fantastic. This is on a list of Virginia restaurants I've been working my way through for years, and did not disappoint. 

Everything we ordered was stellar--except the tuna which was just a bit overdone. But we couldn't even bring ourselves to complain because everything else was so incredible, and the tuna was still ""ok"".  

Highly recommend.",20,1,Fdy9Vc6OQ_RBhuDHzeqO0A,"Arlington, VA",https://www.yelp.com/user_details?userid=Fdy9Vc6OQ_RBhuDHzeqO0A,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jessica S.,8/3/22 0:01,3,1,1,5,5,"Mas Tapas was one of my highlights of the year. Phenomenal food. The atmosphere is utterly charming with the big windows, brick walls, and local artwork. If you book a reservation here, prepare for a full experience (and be ready to open your wallet ha!) 

My fiancé and I take an annual trip to Charlottesville. This was our first time visiting Mas Tapas with two of our close friends. We wined and dined till our hearts and bellies were full. We ordered a pitcher of sangria for the table. Let me tell you - the flavors were delectable, not to mention this drink was STRONG. We were all feeling good and relaxed after finishing one pitcher. 

The small plates. Where to begin? We ordered the bacon wrapped dates, chorizo, yellowfin tuna, carne asada, and, baked dessert cheese . . . just to name a few. Every plate was DELIGHTFUL. Packed full of flavor and prepared with an eye for detail. It's the type of food that is so good, your conversation only centers around the savoriness in your mouth. Every bite was divine. 

We had to take a deep breath when we received our bill, but honestly we paid for high quality. I think Mas Tapas may become an annual tradition for us. I highly recommend. Note - reservations are required and you will likely have to street park.",99,522,pVGbvTaOgF762qSV_JcmSQ,"Virginia Beach, VA",https://www.yelp.com/user_details?userid=pVGbvTaOgF762qSV_JcmSQ,https://s3-media0.fl.yelpcdn.com/photo/TiGxjmwMmxLCCUnLeaknZQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Megan S.,8/28/22 13:44,0,0,0,0,2,"They really rush you there, which feels out of spirit for a Spanish restaurant. The menu says in large letters at the top that a reservation is good for only an hour and 45 minutes. Which is kind of off putting in itself. But it felt like they wanted us out of there much faster than that. 

We sat down at 7:20, placed our order around 7:30, and by 7:40 they had served 3 of the five tapas plates we had ordered. We hadn't even finished the first plate yet. 

Some of the dishes were quite good but others were not. Avoid the papas bravas which were both undercooked and charred at the same time. 

Overall we will not go back.  On the rare evenings my husband and I are able to go out, we want to be able to dine and chat in leisure, not feeling rushed.",15,0,qPgEe1hEVgJQtYlabe5AmA,"Charlottesville, VA",https://www.yelp.com/user_details?userid=qPgEe1hEVgJQtYlabe5AmA,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Meri T.,9/16/22 1:02,0,0,0,0,5,"Favorite dining experience in Charlottesville. Food and drinks are always delicious and fresh. Staff is courteous and friendly and makes you feel welcome. 

Everything is so good that you can't go wrong with anything, and you want to come back to try more. I've been here 5 times and keep wanting to come back to try everything! They are also dog friendly and always give our pup a nice bowl of water.

Love this place!",11,0,P0vUibacdfPl6Nf-95k1TQ,"Manhattan, NY",https://www.yelp.com/user_details?userid=P0vUibacdfPl6Nf-95k1TQ,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Liana M.,11/13/22 1:16,1,0,0,1,2,This is not a traditional tapas restaurant. We were disappointed with most of the dishes. Heavy creamy sauces and not authentic Spanish style at all. The service was great but if you're looking for authentic Spanish cuisine this is not the place.,5,0,96WxSQhyFwJd0o0Sp17oBQ,"Philadelphia, PA",https://www.yelp.com/user_details?userid=96WxSQhyFwJd0o0Sp17oBQ,https://s3-media0.fl.yelpcdn.com/photo/8IZyV39ZcY1ZS0K-vwCXtw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Justin N.,2/25/23 18:22,0,0,0,0,4,Good but not amazing. I liked the broccolini but I didn't feel that anything I tried was super notable. It's a fun place for dinner. Good vibes. And would be good for a date. I came with a friend and ordered a wide selection of dishes but nothing impressed us too much. I'm interested in going back and trying more.,372,109,_-Ty7RHBtpHR7_m5H-0gfw,"Washington, DC",https://www.yelp.com/user_details?userid=_-Ty7RHBtpHR7_m5H-0gfw,https://s3-media0.fl.yelpcdn.com/photo/itIoJCObMYRCzoTC5kDEfQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Alexandra A.,3/30/23 1:49,0,0,0,0,5,"I've found my new Charlottesville go-to. I love this place! We tried the paella, papas bravas, goat cheese lemon cheesecake, and two cocktails. The drinks were strong which is a plus. Everything was delicious and so worth it. The staff was very friendly and the vibes were awesome! We sat at the bar and got to watch the chefs cook. I can't wait to go back and try more.",148,25,Vx9oa56rhcb7jFEWqcr9xQ,"Alexandria, VA",https://www.yelp.com/user_details?userid=Vx9oa56rhcb7jFEWqcr9xQ,https://s3-media0.fl.yelpcdn.com/photo/c56dx9W01WUySXiYXDt2Hg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Kevin K.,4/12/23 0:51,0,0,0,0,5,"Best mussels I've ever had. We have them in California and they're fresh where we live but these are clearly better. As for the rest we had broccolini, hongos, tomatoes asada, and it was a delightful tapas meal with extremely generous portions and a great chill waitress.",110,1,d4gZNp4h7hq1n588ZCCMgQ,"Lompoc, CA",https://www.yelp.com/user_details?userid=d4gZNp4h7hq1n588ZCCMgQ,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
EC M.,4/16/23 22:08,0,0,0,0,5,One of our favorite restaurants in Charlottesville. Be ready to spend a decent amount to be able to try some of the very unique menu items. Our waitress helped guide us through the menu and provided great recommendations!,16,257,2_XumskPSEKAKMgpSEPVWw,"Saco, ME",https://www.yelp.com/user_details?userid=2_XumskPSEKAKMgpSEPVWw,https://s3-media0.fl.yelpcdn.com/photo/b5izYrOj9ZlgYpz2NDSkdA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
David M.,7/7/23 22:59,0,0,0,0,1,The food was to be desired while the service was rude. Our server was unresponsive to the mediocre quality of the food. We ordered three salads which we thought were different dishes and our server failed to inform us that arugula was the only the main ingredient. The meatballs were just chorizo with a few shreds of manchego when they were supposed to be a blend of beef and pork. We were obviously unimpressed and no one took the time to address any of the issues. Also who would have dried dates on a menu when figs are in season.,2,28,kCMTFL76j3pWZpsmGOhJtQ,"Asheville, NC",https://www.yelp.com/user_details?userid=kCMTFL76j3pWZpsmGOhJtQ,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Maia H.,7/28/23 14:25,0,0,0,0,1,"RUDE and DISRESPECTFUL MANAGER! ALEX on Saturdays!

Is Alex a female  cause she likes to bark at customers...

I recently dined at Mas Tapas. We were placed at an awkward table b/c the table reserved for us had issues. Since we were seated in an awkward space, I went up to the host stand to see if we could sit in another area since there was ample open seating. As I'm speaking... Alex, their Saturday manager, cuts me off mid-sentence. She barked, ""NO."" at me, looked me dead in the face, and continued with her matters. I was stunned. Never have I been spoken to that way by service staff especially when it was completely uncalled for and unprompted.

Your stress levels do not give you a pass to mistreat people. I've worked in the service industry before and I NEVER treated guests that way. If any team member did so, they would be fired. It was very clear that one of their younger servers (who was such a pleasure) felt so uncomfortable. He tried to make it right... which is why I believe we got a few free drinks.

Alex never apologized... she continued to prance around like she's all that. Sorry to say, if you can't treat people with respect ESPECIALLY in the service industry... You are not all that and you have no business being in hospitality.

Mas Tapas, the food was good but if your establishment doesn't have good people... your customers will dwindle.",32,18,#NAME?,"Springfield, VA",https://www.yelp.com/user_details?userid=-_yqsXgRot7qWEAKIk3Clw,https://s3-media0.fl.yelpcdn.com/photo/RSRzGp-Y5Afi969b6lSOwQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Anne P.,9/21/23 0:40,0,0,0,0,4,"Mas has the BEST grilled shrimp ever. It's a very popular place, especially on the weekends. Get there early so you can sit outside. If you like cocktails, their basil martini is wonderful, but you can also order a pitcher of sangria that will keep you and your party pretty happy as well. Tapas can get expensive because you will want to order everything on the menu. The bread they serve with their pâté also delicious. There is something for everyone no matter what diet you are on too!",14,0,DCtZewoIrFusNk4joHVuoA,"VA, VA",https://www.yelp.com/user_details?userid=DCtZewoIrFusNk4joHVuoA,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Lisa G.,2/3/24 3:01,0,0,0,0,2,"Yeeks... hate to give a poor review from a place I have always thought was the best. But tonight at Mas, the food was sad. The garlic shrimp was a big bowl of popcorn shrimp floating in sauce- like probably 20 shrimp, where it should have been 4 or so nice jumbo shrimp.  Sauce was okay but the garlic sauce I make at home kills this one. And that baby shrimp all curled in balls is so off putting. The lamb lollipops - the meat portion was a small as a nickel. I know lamb lollipops well and I know they are small but these were super super small.  The tomato bread was inedible. It was more like Italian bruschetta than Spanish tomato bread which would have been fine but the tomatoes were smoked and it was like a whole bottle of liquid smoke had been poured on them. It left a film in your mouth that you couldn't get rid of. It was way way too smoky and also a disappointment that it wasn't traditional Spanish tomato bread. The octopus was good in itself but served on a huge bed of very overwhelming romesco sauce. It needed maybe 6-8 dots of that sauce along the rim, but the sheer volume of that very strong sauce just overwhelmed the delicate octopus. Each dish that was laid in front of us was so poorly presented and ""off"" from the beauty and unctuousness of what nice tapas should be and used to be here.  The only good dish was a jamon and manchego on a roll- like a little sandwich. That and the wine were the only good parts of our meal tonight  as what used to be my favorite tapas restaurant ever. .",90,1,vWF_ZtDV3rez7cH2dhlCVA,"Lynchburg, VA",https://www.yelp.com/user_details?userid=vWF_ZtDV3rez7cH2dhlCVA,https://s3-media0.fl.yelpcdn.com/photo/XfsVhRvCrMtcJ_qnzhm13Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jordan C.,3/24/24 2:25,0,0,0,0,5,"My mom and I came here on a Saturday night for a nice dinner on our way home from Williamsburg. Mas Tapas has been in Charlottesville for a while and is very highly regarded. The menu consists of tapas and Spanish styled food. You can order the food in a tapas size or a racion size, which is double the size of the tapa serving. We ended up splitting a variety of tapa dishes and left comfortably full. The interior is fun with an abstract flair to it. The service was busy, could have been more attentive. We didn't have a reservation and were lucky to get one of the last spots available at the bar. We both enjoyed eating at the bar and it allowed us to see them preparing all the dishes!

We ordered several things at once and they came freshly prepared and were served straight from the chefs. They were also spaced out nicely, we didn't receive everything at once but we didn't have to wait too long in between the tapas either. The jamon y queso came first which was a plate with ample amounts of jamon serrano reserva and manchego cheese. You can never go wrong with high quality meat and cheese, and this certainly didn't disappoint! The meat was similar to a prosciutto and paired magically with the sharp manchego cheese. The ensalada lechuga came next and it included baby lettuces, toasted pine nuts, sultanas, manchego cheese, and a mango vinaigrette. The salad was simple and light, but had great flavor, especially from the tangy mango dressing. After the salad, the coliflor arrived. It was cauliflower roasted with coconut milk, ginger, turmeric, and grey salt. Probably some of the most flavorful cauliflower we've ever eaten. The turmeric was delightful and added a complexity to an otherwise boring vegetable. The aueso y alcachofa and papas bravas arrived next. Both these dishes were absolutely amazing. The potatoes were cooked to perfection, with slightly crisp skins and a soft, fluffy interior. They were roasted with harissa and herbs, topped with a garlic aioli. The harissa added a slight spiciness to them and the creamy garlic aioli complimented the heat very well. Highly, highly recommend. The queso y alcachofa plate was a spinach artichoke like dip with roasted artichoke hearts, sweet onions, garlic, herbs, and goat cheese, served with their house made bread. This was outstanding! The goat cheese elevated the flavor of the artichokes so much and added some tang to it. The bread was heavenly and was perfect for serving the dip on. We decided to order a couple more items, included the lamburgeusa and the carne asada. The lamburguesa was a lamb and beef slider with feta, salsa especial, baby lettuces, served on a brioche roll with pickled veggies. The was a super flavorful slider and the brioche bun was downright amazing. The feta cheese was strong, but complimented the flavorful meat and sweetness of the bun. Last was the carne asada, arguably the most impressive tapa we had! The carne asada was grilled extremely rare to perfection, served with a duck fat tortilla topped with a herbaceous mojo verde sauce. Words cannot do justice for how perfectly cooked this steak was and just how much flavor it had. It was tender, with a nice char. The sauce overtop of it only amplified the flavor of the steak. We did end up ordering their chocolate sangria torte. It was essentially a flourless chocolate torte with a sangria flavor to it. The sangria was subtle, but present, and the raspberry coulee worked nicely with the richness of the chocolate. A great way to finish our amazing dinner!

All in all, we left full, very impressed, and more than satisfied! Everything we ordered had immense, unique, bold flavors that left us wowed. Each dish was different from the next and portioned perfectly. You can tell they really prioritize using high quality ingredients and it reflects in the flavors of the food. The restaurant has a cool vibe to it with pops of color and abstract art. While the service could have been more attentive, it wasn't poor. We will definitely be returning to Mas Tapas if we are in the are again and look forward to trying more of their eclectic tapas!",116,6,S6SDV60APlPzoPpcUjcWXg,"Gainesville, FL",https://www.yelp.com/user_details?userid=S6SDV60APlPzoPpcUjcWXg,https://s3-media0.fl.yelpcdn.com/photo/XJPp4Pg6RJhDUkcTaCPWdg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Bonnie L.,3/31/24 22:36,0,0,0,0,4,"Fun, interesting place to have dinner.  Make reservations!
Food was very good.  Our only complaints were that some of the dishes were a little spicer than expected and all of our tapas came out at the same time.  Otherwise, the chicken and rice was very tasty and a large portion, as was the tuna, chicken wings, and mussels.  The carne asada was delicious.  The meatballs were good, just not what we were looking for, flavor-wise.  The anchovies were super lemony...tart, actually. Drinks were also very good.

Definitely worth a return visit.",18,0,aLaurxiZRU0vMr3xu-I7Vg,"Anderson, SC",https://www.yelp.com/user_details?userid=aLaurxiZRU0vMr3xu-I7Vg,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Allen T.,4/22/24 14:52,0,0,0,0,4,"Came here as a group. Ambience is great and service is great. The small plates are great to share and our favorite was the potatoes and sausage dishes.

Would come again!",393,312,r2P2tCwggQtDts309fs4dA,"Charlottesville, VA",https://www.yelp.com/user_details?userid=r2P2tCwggQtDts309fs4dA,https://s3-media0.fl.yelpcdn.com/photo/q2dz3iMS2M594-eebfuI_A/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Katie G.,6/20/24 23:14,0,0,0,0,5,What a wonderful surprise! We loved everything we had. The atmosphere is casual. The food is divine.,4,140,kEGsafluPW_dw9BHZddgSA,"Clayton, GA",https://www.yelp.com/user_details?userid=kEGsafluPW_dw9BHZddgSA,https://s3-media0.fl.yelpcdn.com/photo/BECNP9sYUKCJ_yO4bP_fIg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Michael M.,6/23/24 11:31,0,0,0,0,3,"Average at best.  YMMV.  The medjool dates did not look or taste like true medjools.  Our bread was burnt.  Lamb slider was messy but good.  2 rations, 2 tapas,1beer and you are past $100 (with tip)",73,0,H6mcGhtHVFPB_37Fw9451w,"Williamsburg, VA",https://www.yelp.com/user_details?userid=H6mcGhtHVFPB_37Fw9451w,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Alex A.,6/23/24 21:51,0,0,0,0,5,"The best meal I've had all year, no doubt. Such strong vegan options--better than the actual Spanish food I had in Spain. Nice drinks. Our server was such a delight and so kind. Great space for a group of six. Note: do not order endlessly! You'll be happy with just a few.",200,7,nuKFPK_RUbUxqTu1Lq3OgQ,"Washington, DC",https://www.yelp.com/user_details?userid=nuKFPK_RUbUxqTu1Lq3OgQ,https://s3-media0.fl.yelpcdn.com/photo/X8xou5GmPUFVKD08vp8q6g/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Alexander S.,7/7/24 14:58,0,0,0,0,2,"Mas fell as flat as their 50 dollar Sangria. This used to be one of our favorite restaurants in Charlottesville, but it has fallen on hard times.

The Sangria was 50 bucks. Not a typo. Not 15 bucks. It tasted like a 5 dollar bottle of bad red wine with a few slices of fruit. Traditionally, a little brandy is added or sugar or something to bring out the flavor or liven it up. We ordered a little ginger ale to keep it from tasting like flat cheap wine

The olives were serviceable.

The bread and Machego was a half loaf of dry baguette and two pieces of manchego sliced like American cheese.

The atun(tuna) and arugula was similarly bland. Needed salt and some lemon may have helped.

Papas bravas is usually a staple of Spanish tapas. Roasted fingerling potatoes with an aioli or other sauce. Their variant had spicy harrissa sauce and aioli and might have been a good dish... If they remembered to add any salt. We asked our server for a small bowl of coarse sea salt or finishing salt. That little pinch made a huge difference.

Next was albondigas with romesco. This is meatballs with a pureed red pepper and garlic sauce, or it should be. We received the tiniest dried meatballs which were clearly overcooked. The were served in a thin oily gravy that bore little or no resemblance to romesco.

The datil or dates wrapped with bacon, lacked both the saltiness or the sweetness whose combination generally make this a favorite

The grilled pulpo(octopus) had thin caliber pieces with a rubbery texture. Again, the dish lacked salt and that necessary lemon, which might have brightened it up and brought out the flavors better.

The restaurant was not crowded but service was substandard. Nobody asked how the food was nor did they make the appropriate number of inquiries to see if we needed or wanted anything else.

I have been to Mas many times in years past. The food this time was disappointing one dish after another. I see no reason to return.",4,0,hwiAlFX4cI3xry_dhIxnIA,"Charlottesville, VA",https://www.yelp.com/user_details?userid=hwiAlFX4cI3xry_dhIxnIA,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Kate C.,7/20/24 23:55,0,0,0,0,2,"Two stars for good service but the tapas were a big miss for us. The meatballs were dry, we had a couple cold patatas bravas, and everything else felt average or below average. It's definitely a cheap option in the area but if you're a big fan of tapas, this place will probably miss the mark for you.",794,75,xt1fs9q7MuNU3nSs5hJICA,"Boston, MA",https://www.yelp.com/user_details?userid=xt1fs9q7MuNU3nSs5hJICA,https://s3-media0.fl.yelpcdn.com/photo/zhx9HrJ-FbOCqhZVj0vW-A/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
